,ATS_CODE,BORO,BORONUM,LOC_CODE,SCHOOLNAME,SCH_TYPE,MANAGED_BY,GEO_DISTRI,ADMIN_DIST,ADDRESS,STATE_CODE,ZIP,PRINCIPAL,PRIN_PH,FAX,GRADES,City,address,block,city,coordinates,county_fips,geocoded_address,id,is_exact,is_match,latitude,longitude,returned_address,side,state,state_fips,tiger_line,tract,zipcode
56,10X056,X,2,X056,P.S. 056 NORWOOD HEIGHTS,Elementary,1,10,10,341 EAST 207 STREET,NY,10467,PRISCILLA SHEERAN,718-405-6330,718-405-6341,"0K,01,02,03,04,05,SE",BRONX,341 EAST 207 STREET,1002,BRONX,"-73.87523,40.875156",005,"341 EAST 207 STREET, BRONX, NY, 10467",56,Exact,Match,40.875156,-73.87523,"341 E 207TH ST, BRONX, NY, 10467",L,NY,36,80311182,042902,10467
57,75X176,X,2,X176,P.S. X176,K-12 all grades,1,11,75,850 BAYCHESTER AVENUE,NY,10475,RIMA RITHOLTZ,718-904-5750,718-904-5753,"PK,0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",BRONX,850 BAYCHESTER AVENUE,8005,BRONX,"-73.83396,40.875114",005,"850 BAYCHESTER AVENUE, BRONX, NY, 10475",57,Exact,Match,40.875114,-73.83396,"850 BAYCHESTER AVE, BRONX, NY, 10475",R,NY,36,609887338,046201,10475
58,11X178,X,2,X178,P.S. 178 - DR. SELMAN WAXMAN,Elementary,1,11,11,850 BAYCHESTER AVENUE,NY,10475,EVELYN FULTON,718-904-5570,718-904-5575,"0K,01,02,03,04,05,SE",BRONX,850 BAYCHESTER AVENUE,8005,BRONX,"-73.83396,40.875114",005,"850 BAYCHESTER AVENUE, BRONX, NY, 10475",58,Exact,Match,40.875114,-73.83396,"850 BAYCHESTER AVE, BRONX, NY, 10475",R,NY,36,609887338,046201,10475
59,84X347,X,2,X347,INTERNATIONAL LEADERSHIP CHARTER SCHOOL,High school,2,10,84,2900 EXTERIOR STREET,NY,10463,Elaine Ruiz Lopez,718-562-2300,718-562-2335,"09,10,11,12",BRONX,2900 EXTERIOR STREET,1007,BRONX,"-73.906105,40.875065",005,"2900 EXTERIOR STREET, BRONX, NY, 10463",59,Exact,Match,40.875065,-73.906105,"2900 EXTERIOR ST, BRONX, NY, 10463",R,NY,36,80310324,028300,10463
60,10X360,X,2,X360,P.S. 360,Elementary,1,10,10,2880 KINGSBRIDGE TERRACE,NY,10463,Nancy Rodriguez-Lewis,718-548-1511,718-548-1536,"PK,0K,01,02,03,04,05,06,SE",BRONX,2880 KINGSBRIDGE TERRACE,2002,BRONX,"-73.902504,40.874664",005,"2880 KINGSBRIDGE TERRACE, BRONX, NY, 10463",60,Exact,Match,40.874664,-73.902504,"2880 KINGSBRIDGE TER, BRONX, NY, 10463",R,NY,36,80310362,027300,10463
61,11X181,X,2,X181,I.S. 181 PABLO CASALS,Junior High-Intermediate-Middle,1,11,11,800 BAYCHESTER AVENUE,NY,10475,Christopher Warnock,718-904-5600,718-904-5620,"06,07,08,SE",BRONX,800 BAYCHESTER AVENUE,8005,BRONX,"-73.83398,40.8745",005,"800 BAYCHESTER AVENUE, BRONX, NY, 10475",61,Exact,Match,40.8745,-73.83398,"800 BAYCHESTER AVE, BRONX, NY, 10475",R,NY,36,609887338,046201,10475
62,11X041,X,2,X041,P.S. 041 GUN HILL ROAD,Elementary,1,11,11,3352 OLINVILLE AVENUE,NY,10467,Erika Tobia,718-652-3461,718-231-2668,"0K,01,02,03,04,05,SE",BRONX,3352 OLINVILLE AVENUE,2004,BRONX,"-73.86816,40.874325",005,"3352 OLINVILLE AVENUE, BRONX, NY, 10467",62,Exact,Match,40.874325,-73.86816,"3352 OLINVILLE AVE, BRONX, NY, 10467",R,NY,36,80303274,037400,10467
63,11X249,X,2,X249,BRONX HEALTH SCIENCES HIGH SCHOOL,High school,1,11,11,750 BAYCHESTER AVENUE,NY,10475,MIRIAM RIVAS,718-862-4406,718-862-4410,"09,10,11,12,SE",BRONX,750 BAYCHESTER AVENUE,8005,BRONX,"-73.83394,40.873886",005,"750 BAYCHESTER AVENUE, BRONX, NY, 10475",63,Exact,Match,40.873886,-73.83394,"750 BAYCHESTER AVE, BRONX, NY, 10475",R,NY,36,609887338,046201,10475
64,11X455,X,2,X455,HARRY S. TRUMAN HIGH SCHOOL,High school,1,11,11,750 BAYCHESTER AVENUE,NY,10475,SANA NASSER,718-904-5400,718-904-5502,"09,10,11,12,SE",BRONX,750 BAYCHESTER AVENUE,8005,BRONX,"-73.83394,40.873886",005,"750 BAYCHESTER AVENUE, BRONX, NY, 10475",64,Exact,Match,40.873886,-73.83394,"750 BAYCHESTER AVE, BRONX, NY, 10475",R,NY,36,609887338,046201,10475
65,11X180,X,2,X180,I.S. 180 DANIEL HALE WILLIAMS,Junior High-Intermediate-Middle,1,11,11,700 BAYCHESTER AVENUE,NY,10475,FRANK UZZO,718-904-5650,718-904-5655,"06,07,08,SE",BRONX,700 BAYCHESTER AVENUE,8005,BRONX,"-73.83386,40.873272",005,"700 BAYCHESTER AVENUE, BRONX, NY, 10475",65,Exact,Match,40.873272,-73.83386,"700 BAYCHESTER AVE, BRONX, NY, 10475",R,NY,36,609887338,046201,10475
66,11X153,X,2,X153,P.S. 153 HELLEN KELLER,Elementary,1,11,11,650 BAYCHESTER AVENUE,NY,10475,VERONICA GOKA,718-904-5550,718-904-5564,"0K,01,02,03,04,05,SE",BRONX,650 BAYCHESTER AVENUE,8005,BRONX,"-73.833755,40.872665",005,"650 BAYCHESTER AVENUE, BRONX, NY, 10475",66,Exact,Match,40.872665,-73.833755,"650 BAYCHESTER AVE, BRONX, NY, 10475",R,NY,36,609887338,046201,10475
67,10X008,X,2,X008,P.S. 008 ISSAC VARIAN,Elementary,1,10,10,3010 BRIGGS AVENUE,NY,10458,ROSA MARIA PERALTA,718-584-3043,718-584-7376,"0K,01,02,03,04,05,SE",BRONX,3010 BRIGGS AVENUE,4000,BRONX,"-73.88436,40.872074",005,"3010 BRIGGS AVENUE, BRONX, NY, 10458",67,Exact,Match,40.872074,-73.88436,"3010 BRIGGS AVE, BRONX, NY, 10458",R,NY,36,80298849,041500,10458
68,10X696,X,2,X696,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,High school,1,10,10,2925 GOULDEN AVENUE,NY,10468,Mr. Alessandro Weiss,718-329-2144,718-329-0792,"09,10,11,12",BRONX,2925 GOULDEN AVENUE,1007,BRONX,"-73.897514,40.87122",005,"2925 GOULDEN AVENUE, BRONX, NY, 10468",68,Exact,Match,40.87122,-73.897514,"2925 GOULDEN AVE, BRONX, NY, 10468",L,NY,36,80298579,040900,10468
69,06M018,M,1,M018,P.S. 018 PARK TERRACE,K-8,1,6,6,4124 9 AVENUE,NY,10034,Connie Mejia,212-567-4353,212-304-1423,"0K,01,02,03,04,05,06,07,08,SE",MANHATTAN,4124 9 AVENUE,2002,MANHATTAN,"-73.91156,40.871216",061,"4124 9 AVENUE, MANHATTAN, NY, 10034",69,Non_Exact,Match,40.871216,-73.91156,"4124 9TH AVE, NEW YORK, NY, 10034",L,NY,36,59658958,029900,10034
70,06M278,M,1,M278,P.S./I.S. 278,K-8,1,6,6,421 W 219TH ST,NY,10034,MAUREEN GUIDO,212-942-3440,,"0K,01,02,03,04,05,06,07,08,SE",MANHATTAN,421 W 219TH ST,2002,MANHATTAN,"-73.91208,40.871216",061,"421 W 219TH ST, MANHATTAN, NY, 10034",70,Non_Exact,Match,40.871216,-73.91208,"421 W 219TH ST, NEW YORK, NY, 10034",R,NY,36,59658940,029900,10034
71,10X310,X,2,X310,P.S. 310 MARBLE HILL,Elementary,1,10,10,260 W KINGSBRIDGE RD,NY,10463,ELIZABETH CARDONA,718-796-9434,718-796-9528,"PK,0K,01,02,03,04,05,SE",BRONX,260 W KINGSBRIDGE RD,3000,BRONX,"-73.904495,40.870583",005,"260 W KINGSBRIDGE RD, BRONX, NY, 10463",71,Exact,Match,40.870583,-73.904495,"260 W KINGSBRIDGE RD, BRONX, NY, 10463",L,NY,36,80298548,026900,10463
72,10X268,X,2,X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,High school,1,10,10,2780 RESERVOIR AVENUE,NY,10468,RONALD NEWLON,718-329-8580,718-329-8582,"09,10,11,12",BRONX,2780 RESERVOIR AVENUE,1006,BRONX,"-73.89805,40.870575",005,"2780 RESERVOIR AVENUE, BRONX, NY, 10468",72,Exact,Match,40.870575,-73.89805,"2780 RESERVOIR AVE, BRONX, NY, 10468",R,NY,36,80298578,040900,10468
73,10X342,X,2,X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,Secondary School,1,10,10,2780 RESERVOIR AVENUE,NY,10468,Migdalia Carrillo,718-329-8570,718-329-8572,"06,07,08,09,10,11,12,SE",BRONX,2780 RESERVOIR AVENUE,1006,BRONX,"-73.89805,40.870575",005,"2780 RESERVOIR AVENUE, BRONX, NY, 10468",73,Exact,Match,40.870575,-73.89805,"2780 RESERVOIR AVE, BRONX, NY, 10468",R,NY,36,80298578,040900,10468
74,10X433,X,2,X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,High school,1,10,10,2780 RESERVOIR AVENUE,NY,10468,GARY PRINCE,718-329-7380,718-365-7984,"09,10,11,12,SE",BRONX,2780 RESERVOIR AVENUE,1006,BRONX,"-73.89805,40.870575",005,"2780 RESERVOIR AVENUE, BRONX, NY, 10468",74,Exact,Match,40.870575,-73.89805,"2780 RESERVOIR AVE, BRONX, NY, 10468",R,NY,36,80298578,040900,10468
75,10X442,X,2,X442,"CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC, THE",High school,1,10,10,2780 RESERVOIR AVENUE,NY,10468,"William Rodriguez, Ed.D.",718-329-8550,718-329-8559,"09,10,11,12",BRONX,2780 RESERVOIR AVENUE,1006,BRONX,"-73.89805,40.870575",005,"2780 RESERVOIR AVENUE, BRONX, NY, 10468",75,Exact,Match,40.870575,-73.89805,"2780 RESERVOIR AVE, BRONX, NY, 10468",R,NY,36,80298578,040900,10468
76,10X549,X,2,X549,DISCOVERY HIGH SCHOOL,High school,1,10,10,2780 RESERVOIR AVENUE,NY,10468,ROLANDO RIVERA,718-733-3872,718-733-3621,"09,10,11,12,SE",BRONX,2780 RESERVOIR AVENUE,1006,BRONX,"-73.89805,40.870575",005,"2780 RESERVOIR AVENUE, BRONX, NY, 10468",76,Exact,Match,40.870575,-73.89805,"2780 RESERVOIR AVE, BRONX, NY, 10468",R,NY,36,80298578,040900,10468
77,10X086,X,2,X086,P.S. 086 KINGSBRIDGE HEIGHTS,Elementary,1,10,10,2756 RESERVOIR AVENUE,NY,10468,SHELDON BENARDO,718-584-5585,718-584-7027,"PK,0K,01,02,03,04,05,06,SE",BRONX,2756 RESERVOIR AVENUE,1006,BRONX,"-73.898285,40.870327",005,"2756 RESERVOIR AVENUE, BRONX, NY, 10468",77,Exact,Match,40.870327,-73.898285,"2756 RESERVOIR AVE, BRONX, NY, 10468",R,NY,36,80298578,040900,10468
78,10X020,X,2,X020,P.S. 20 P.O.GEORGE J. WERDAN III,K-8,1,10,10,3050 WEBSTER AVENUE,NY,10467,CAROL CARLSEN,718-515-9370,718-515-9378,"PK,0K,01,02,03,04,05,06,07,08,SE",BRONX,3050 WEBSTER AVENUE,3005,BRONX,"-73.87872,40.87009",005,"3050 WEBSTER AVENUE, BRONX, NY, 10467",78,Exact,Match,40.87009,-73.87872,"3050 WEBSTER AVE, BRONX, NY, 10467",R,NY,36,80299132,042500,10467
79,11X076,X,2,X076,P.S. 076 THE BENNINGTON SCHOOL,Elementary,1,11,11,900 ADEE AVENUE,NY,10469,Louise  Sedotto,718-882-8865,718-882-8870,"0K,01,02,03,04,05,SE",BRONX,900 ADEE AVENUE,2002,BRONX,"-73.86135,40.869595",005,"900 ADEE AVENUE, BRONX, NY, 10469",79,Exact,Match,40.869595,-73.86135,"900 ADEE AVE, BRONX, NY, 10469",R,NY,36,80303511,034200,10469
80,10X307,X,2,X307,P.S. X307 - EAMES PLACE,Elementary,1,10,10,124 EAMES PLACE,NY,10468,LUISA FUENTES,718-601-2632,718-796-7490,"PK,0K,01,02,03,04,05,SE",BRONX,124 EAMES PLACE,1002,BRONX,"-73.90144,40.869286",005,"124 EAMES PLACE, BRONX, NY, 10468",80,Exact,Match,40.869286,-73.90144,"124 EAMES PL, BRONX, NY, 10468",L,NY,36,80298597,026701,10468
81,10X340,X,2,X340,P.S. 340,Elementary,1,10,10,25 WEST 195 STREET,NY,10468,NELLY MALDONADO,718-220-1830,718-220-1866,"PK,0K,01,02,03,04,05,06,SE",BRONX,25 WEST 195 STREET,1006,BRONX,"-73.89778,40.869137",005,"25 WEST 195 STREET, BRONX, NY, 10468",81,Exact,Match,40.869137,-73.89778,"25 W 195TH ST, BRONX, NY, 10468",R,NY,36,80298683,040900,10468
82,06M098,M,1,M098,P.S. 098 SHORAC KAPPOCK,Elementary,1,6,6,512 WEST 212 STREET,NY,10034,MARITZA RODRIGUEZ,212-927-7870,212-569-1827,"PK,0K,01,02,03,04,05,SE",MANHATTAN,512 WEST 212 STREET,1003,MANHATTAN,"-73.916954,40.867786",061,"512 WEST 212 STREET, MANHATTAN, NY, 10034",82,Non_Exact,Match,40.867786,-73.916954,"512 W 212TH ST, NEW YORK, NY, 10034",L,NY,36,59658969,030300,10034
83,06M311,M,1,M311,AMISTAD DUAL LANGUAGE SCHOOL,K-8,1,6,6,4862 BROADWAY,NY,10034,MIRIAM PEDRAJA,212-544-8021,212-569-7765,"0K,01,02,03,04,05,06,07,08,SE",MANHATTAN,4862 BROADWAY,2000,MANHATTAN,"-73.923584,40.86684",061,"4862 BROADWAY, MANHATTAN, NY, 10034",83,Non_Exact,Match,40.86684,-73.923584,"4862 BROADWAY, NEW YORK, NY, 10034",R,NY,36,59658847,029100,10034
84,06M314,M,1,M314,MUSCOTA,Elementary,1,6,6,4862 BROADWAY,NY,10034,CAMILLE WALLIN,212-544-0614,212-544-2678,"0K,01,02,03,04,05,SE",MANHATTAN,4862 BROADWAY,2000,MANHATTAN,"-73.923584,40.86684",061,"4862 BROADWAY, MANHATTAN, NY, 10034",84,Non_Exact,Match,40.86684,-73.923584,"4862 BROADWAY, NEW YORK, NY, 10034",R,NY,36,59658847,029100,10034
85,10X046,X,2,X046,P.S. 046 EDGAR ALLAN POE,Elementary,1,10,10,279 EAST 196 STREET,NY,10458,Jennifer Alexander-Ade,718-584-4450,718-584-7402,"0K,01,02,03,04,05,SE",BRONX,279 EAST 196 STREET,3002,BRONX,"-73.89075,40.866837",005,"279 EAST 196 STREET, BRONX, NY, 10458",85,Exact,Match,40.866837,-73.89075,"279 E 196TH ST, BRONX, NY, 10458",L,NY,36,80298881,040501,10458
86,06M052,M,1,M052,J.H.S. 052 INWOOD,Junior High-Intermediate-Middle,1,6,6,650 ACADEMY STREET,NY,10034,SALVADOR FERNANDEZ,212-567-9162,212-942-4952,"06,07,08,SE",MANHATTAN,650 ACADEMY STREET,4000,MANHATTAN,"-73.92486,40.866093",061,"650 ACADEMY STREET, MANHATTAN, NY, 10034",86,Non_Exact,Match,40.866093,-73.92486,"650 ACADEMY ST, NEW YORK, NY, 10034",L,NY,36,59658846,029100,10034
87,06M423,M,1,M423,HIGH SCHOOL FOR EXCELLENCE AND INNOVATION,High school,1,6,6,650 ACADEMY STREET,NY,10034,TYONA WASHINGTON,212-569-1022,212-569-1190,"09,10,SE",MANHATTAN,650 ACADEMY STREET,4000,MANHATTAN,"-73.92486,40.866093",061,"650 ACADEMY STREET, MANHATTAN, NY, 10034",87,Non_Exact,Match,40.866093,-73.92486,"650 ACADEMY ST, NEW YORK, NY, 10034",L,NY,36,59658846,029100,10034
88,11X121,X,2,X121,P.S. 121 THROOP,Elementary,1,11,11,2750 THROOP AVENUE,NY,10469,RACHEL DONNELLY,718-654-2055,718-519-2613,"PK,0K,01,02,03,04,05,SE",BRONX,2750 THROOP AVENUE,4000,BRONX,"-73.85099,40.866005",005,"2750 THROOP AVENUE, BRONX, NY, 10469",88,Exact,Match,40.866005,-73.85099,"2750 THROOP AVE, BRONX, NY, 10469",R,NY,36,80303733,034800,10469
89,10X246,X,2,X246,P.S. 246 POE CENTER,Elementary,1,10,10,2641 GRAND CONCOURSE,NY,10468,Beverly  Miller,718-584-6764,718-584-7005,"0K,01,02,03,04,05,SE",BRONX,2641 GRAND CONCOURSE,2003,BRONX,"-73.89473,40.86562",005,"2641 GRAND CONCOURSE, BRONX, NY, 10468",89,Exact,Match,40.86562,-73.89473,"2641 GRAND CONCOURSE, BRONX, NY, 10468",L,NY,36,640811192,040100,10468
90,06M366,M,1,M366,WASHINGTON HEIGHTS ACADEMY,Elementary,1,6,6,202 SHERMAN AVE,NY,10034,CRYSTAL M. FELIX,212-304-3320,212-304-3322,"PK,0K,01,02,03,04,05",MANHATTAN,202 SHERMAN AVE,3001,MANHATTAN,"-73.921135,40.865383",061,"202 SHERMAN AVE, MANHATTAN, NY, 10034",90,Non_Exact,Match,40.865383,-73.921135,"202 SHERMAN AVE, NEW YORK, NY, 10034",L,NY,36,59658874,029300,10034
91,10X054,X,2,X054,P.S. / I.S. 54,Elementary,1,10,10,2703 WEBSTER AVENUE,NY,10458,Maribelle Nunez-Pardo,718-584-4203,718-584-4326,"PK,0K,01,02,03,04,05,SE",BRONX,2703 WEBSTER AVENUE,4001,BRONX,"-73.88798,40.86439",005,"2703 WEBSTER AVENUE, BRONX, NY, 10458",91,Exact,Match,40.86439,-73.88798,"2703 WEBSTER AVE, BRONX, NY, 10458",L,NY,36,80299015,040502,10458
92,11X160,X,2,X160,P.S. 160 WALT DISNEY,Elementary,1,11,11,4140 HUTCHINSON RIVER PKWY E,NY,10475,LORI BAKER,718-379-5951,718-320-0392,"0K,01,02,03,04,05,SE",BRONX,4140 HUTCHINSON RIVER PKWY E,6001,BRONX,"-73.82478,40.864166",005,"4140 HUTCHINSON RIVER PKWY E, BRONX, NY, 10475",92,Exact,Match,40.864166,-73.82478,"4140 HUTCHINSON RIVER PKWY E, BRONX, NY, 10475",R,NY,36,609509340,030200,10475
93,11X144,X,2,X144,J.H.S. 144 MICHELANGELO,Junior High-Intermediate-Middle,1,11,11,2545 GUNTHER AVENUE,NY,10469,Pauline Mattis,718-379-7400,718-320-7135,"06,07,08,SE",BRONX,2545 GUNTHER AVENUE,2001,BRONX,"-73.83607,40.863754",005,"2545 GUNTHER AVENUE, BRONX, NY, 10469",93,Exact,Match,40.863754,-73.83607,"2545 GUNTHER AVE, BRONX, NY, 10469",L,NY,36,80304100,031000,10469
94,11X089,X,2,X089,P.S. 089 BRONX,K-8,1,11,11,980 MACE AVENUE,NY,10469,Ralph Martinez,718-653-0835,718-231-2863,"PK,0K,01,02,03,04,05,06,07,08,SE",BRONX,980 MACE AVENUE,1001,BRONX,"-73.85914,40.863052",005,"980 MACE AVENUE, BRONX, NY, 10469",94,Exact,Match,40.863052,-73.85914,"980 MACE AVE, BRONX, NY, 10469",R,NY,36,80303581,032400,10469
95,11X097,X,2,X097,P.S. 097 BRONX,Elementary,1,11,11,1375 MACE AVENUE,NY,10469,KATHELEEN BORNKAMP,718-655-4446,718-655-6063,"PK,0K,01,02,03,04,05,SE",BRONX,1375 MACE AVENUE,1002,BRONX,"-73.846794,40.86284",005,"1375 MACE AVENUE, BRONX, NY, 10469",95,Exact,Match,40.86284,-73.846794,"1375 MACE AVE, BRONX, NY, 10469",L,NY,36,80303885,031400,10469
96,11X322,X,2,X322,ASPIRE PREPARATORY MIDDLE SCHOOL,Junior High-Intermediate-Middle,1,11,11,2441 WALLACE AVENUE,NY,10467,STEVEN COBB,718-231-6592,718-231-6591,"06,07,08,SE",BRONX,2441 WALLACE AVENUE,4000,BRONX,"-73.86458,40.862083",005,"2441 WALLACE AVENUE, BRONX, NY, 10467",96,Exact,Match,40.862083,-73.86458,"2441 WALLACE AVE, BRONX, NY, 10467",L,NY,36,80303485,033000,10467
97,11X326,X,2,X326,BRONX GREEN MIDDLE SCHOOL,Junior High-Intermediate-Middle,1,11,11,2441 WALLACE AVENUE,NY,10467,Jeremy Kabinoff,718-325-6593,718-325-3625,"06,07,08,SE",BRONX,2441 WALLACE AVENUE,4000,BRONX,"-73.86458,40.862083",005,"2441 WALLACE AVENUE, BRONX, NY, 10467",97,Exact,Match,40.862083,-73.86458,"2441 WALLACE AVE, BRONX, NY, 10467",L,NY,36,80303485,033000,10467
98,11X468,X,2,X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEME,Elementary,1,11,11,2441 WALLACE AVENUE,NY,10467,ANTHONY RIVERA,718-881-3136,718-881-3413,"06,07,SE",BRONX,2441 WALLACE AVENUE,4000,BRONX,"-73.86458,40.862083",005,"2441 WALLACE AVENUE, BRONX, NY, 10467",98,Exact,Match,40.862083,-73.86458,"2441 WALLACE AVE, BRONX, NY, 10467",L,NY,36,80303485,033000,10467
99,10X033,X,2,X033,P.S. 033 TIMOTHY DWIGHT,Elementary,1,10,10,2424 JEROME AVENUE,NY,10468,LYNETTE SANTOS,718-584-3926,718-584-7004,"PK,0K,01,02,03,04,05,SE",BRONX,2424 JEROME AVENUE,1001,BRONX,"-73.901764,40.861893",005,"2424 JEROME AVENUE, BRONX, NY, 10468",99,Exact,Match,40.861893,-73.901764,"2424 JEROME AVE, BRONX, NY, 10468",R,NY,36,80298662,023900,10468
100,10X228,X,2,X228,JONAS BRONCK ACADEMY,Junior High-Intermediate-Middle,1,10,10,400 EAST FORDHAM ROAD,NY,10458,DONALDA CHUMNEY,718-365-2502,718-365-3892,"06,07,08,SE",BRONX,400 EAST FORDHAM ROAD,1000,BRONX,"-73.89141,40.861607",005,"400 EAST FORDHAM ROAD, BRONX, NY, 10458",100,Exact,Match,40.861607,-73.89141,"400 E FORDHAM RD, BRONX, NY, 10458",R,NY,36,80298935,038302,10458
101,11X096,X,2,X096,P.S. 096 RICHARD RODGERS,Elementary,1,11,11,650 WARING AVENUE,NY,10467,MARTA GARCIA,718-652-4959,718-231-2889,"0K,01,02,03,04,05,SE",BRONX,650 WARING AVENUE,3001,BRONX,"-73.86936,40.861378",005,"650 WARING AVENUE, BRONX, NY, 10467",101,Exact,Match,40.861378,-73.86936,"650 WARING AVE, BRONX, NY, 10467",R,NY,36,80303451,033201,10467
102,06M218,M,1,M218,I.S. 218 SALOME URENA,Junior High-Intermediate-Middle,1,6,6,4600 BROADWAY,NY,10040,JUNE BARNETT,212-567-2322,212-569-7221,"06,07,08,SE",MANHATTAN,4600 BROADWAY,3000,MANHATTAN,"-73.930695,40.860756",061,"4600 BROADWAY, MANHATTAN, NY, 10040",102,Non_Exact,Match,40.860756,-73.930695,"4600 BROADWAY, NEW YORK, NY, 10040",R,NY,36,59658803,028500,10040
103,06M293,M,1,M293,CITY COLLEGE ACADEMY OF THE ARTS,Secondary School,1,6,6,4600 BROADWAY,NY,10040,Bernadette Drysdale,212-567-3164,212-567-3958,"06,07,08,09,10,11,SE",MANHATTAN,4600 BROADWAY,3000,MANHATTAN,"-73.930695,40.860756",061,"4600 BROADWAY, MANHATTAN, NY, 10040",103,Non_Exact,Match,40.860756,-73.930695,"4600 BROADWAY, NEW YORK, NY, 10040",R,NY,36,59658803,028500,10040
104,06M322,M,1,M322,MIDDLE SCHOOL 322,Junior High-Intermediate-Middle,1,6,6,4600 BROADWAY,NY,10040,ERICA ZIGELMAN,212-304-0853,212-567-3016,"06,07,08,SE",MANHATTAN,4600 BROADWAY,3000,MANHATTAN,"-73.930695,40.860756",061,"4600 BROADWAY, MANHATTAN, NY, 10040",104,Non_Exact,Match,40.860756,-73.930695,"4600 BROADWAY, NEW YORK, NY, 10040",R,NY,36,59658803,028500,10040
105,06M152,M,1,M152,P.S. 152 DYCKMAN VALLEY,Elementary,1,6,6,93 NAGLE AVENUE,NY,10040,JULIA PIETRI,212-567-5456,212-942-6319,"0K,01,02,03,04,05,SE",MANHATTAN,93 NAGLE AVENUE,4001,MANHATTAN,"-73.92797,40.8604",061,"93 NAGLE AVENUE, MANHATTAN, NY, 10040",105,Non_Exact,Match,40.8604,-73.92797,"93 NAGLE AVE, NEW YORK, NY, 10040",R,NY,36,59658822,028300,10040
106,06M478,M,1,M478,Inwood Academy for Leadership Charter School,Junior High-Intermediate-Middle,2,6,84,93 NAGLE AVENUE,NY,10040,Christina Reyes,212-942-1450,212-942-2740,5,MANHATTAN,93 NAGLE AVENUE,4001,MANHATTAN,"-73.92797,40.8604",061,"93 NAGLE AVENUE, MANHATTAN, NY, 10040",106,Non_Exact,Match,40.8604,-73.92797,"93 NAGLE AVE, NEW YORK, NY, 10040",R,NY,36,59658822,028300,10040
107,10X243,X,2,X243,WEST BRONX ACADEMY FOR THE FUTURE,Secondary School,1,10,10,500 EAST FORDHAM ROAD,NY,10458,WILPER MORALES,718-563-7139,718-563-7362,"06,07,08,09,10,11,12,SE",BRONX,500 EAST FORDHAM ROAD,1001,BRONX,"-73.888824,40.860268",005,"500 EAST FORDHAM ROAD, BRONX, NY, 10458",107,Exact,Match,40.860268,-73.888824,"500 E FORDHAM RD, BRONX, NY, 10458",R,NY,36,638875937,038700,10458
108,10X434,X,2,X434,BELMONT PREPARATORY HIGH SCHOOL,High school,1,10,10,500 EAST FORDHAM ROAD,NY,10458,STEPHEN JOSEPH GUMBS,718-733-4559,718-295-3655,"09,10,11,12,SE",BRONX,500 EAST FORDHAM ROAD,1001,BRONX,"-73.888824,40.860268",005,"500 EAST FORDHAM ROAD, BRONX, NY, 10458",108,Exact,Match,40.860268,-73.888824,"500 E FORDHAM RD, BRONX, NY, 10458",R,NY,36,638875937,038700,10458
109,10X437,X,2,X437,FORDHAM HIGH SCHOOL FOR THE ARTS,High school,1,10,10,500 EAST FORDHAM ROAD,NY,10458,IRIS BLIGE,718-733-4656,718-295-3605,"09,10,11,12,SE",BRONX,500 EAST FORDHAM ROAD,1001,BRONX,"-73.888824,40.860268",005,"500 EAST FORDHAM ROAD, BRONX, NY, 10458",109,Exact,Match,40.860268,-73.888824,"500 E FORDHAM RD, BRONX, NY, 10458",R,NY,36,638875937,038700,10458
110,10X438,X,2,X438,FORDHAM LEADERSHIP ACADEMY FOR BUSINESS AND TECHNO,High school,1,10,10,500 EAST FORDHAM ROAD,NY,10458,RICHARD BOST,718-733-5024,718-295-3674,"09,10,11,12,SE",BRONX,500 EAST FORDHAM ROAD,1001,BRONX,"-73.888824,40.860268",005,"500 EAST FORDHAM ROAD, BRONX, NY, 10458",110,Exact,Match,40.860268,-73.888824,"500 E FORDHAM RD, BRONX, NY, 10458",R,NY,36,638875937,038700,10458
111,10X439,X,2,X439,BRONX HIGH SCHOOL FOR LAW AND COMMUNITY SERVICE,High school,1,10,10,500 EAST FORDHAM ROAD,NY,10458,Michael Barakat,718-733-5274,718-295-3631,"09,10,11,12,SE",BRONX,500 EAST FORDHAM ROAD,1001,BRONX,"-73.888824,40.860268",005,"500 EAST FORDHAM ROAD, BRONX, NY, 10458",111,Exact,Match,40.860268,-73.888824,"500 E FORDHAM RD, BRONX, NY, 10458",R,NY,36,638875937,038700,10458
112,10X374,X,2,X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,High school,1,10,10,500 EAST FORDHAM ROAD,NY,10458,PANOREA PANAGIOSOULIS,718-933-1247,718-933-1568,"09,10,11,12,SE",BRONX,500 EAST FORDHAM ROAD,1001,BRONX,"-73.888824,40.860268",005,"500 EAST FORDHAM ROAD, BRONX, NY, 10458",112,Exact,Match,40.860268,-73.888824,"500 E FORDHAM RD, BRONX, NY, 10458",R,NY,36,638875937,038700,10458
